wca_id,competition_id,competition_country,home_country,distance_km
2003BRUC01,MaltaOpen2019,Malta,Netherlands,1957.2110881902224
2015YINC01,HongKongBigCubeDay2023,Hong Kong,China,1943.5517475064091
2015YINC01,WelcomeBackHongKong2024,Hong Kong,China,1943.5517475064091
2015YINC01,HongKongBlindLegends2024,Hong Kong,China,1943.5517475064091
2015YINC01,HongKongFMCChampionship2024,Hong Kong,China,1943.5517475064091
2016HINS02,WelcomeBackHongKong2024,Hong Kong,China,1943.5517475064091
2016HINS02,HongKongBlindLegends2024,Hong Kong,China,1943.5517475064091
2016HINS02,HongKongFMCChampionship2024,Hong Kong,China,1943.5517475064091
2016HINS02,HongKongBigCubeDay2023,Hong Kong,China,1943.5517475064091
2017ALSH03,JordanOpen2019,Jordan,United Arab Emirates,1902.189980853911
2017ALSH03,CreativityMakers2023,Jordan,United Arab Emirates,1902.189980853911
2017ALSH03,AmmanWintertime2023,Jordan,United Arab Emirates,1902.189980853911
2017JAMS01,JordanOpen2019,Jordan,United Arab Emirates,1902.189980853911
2017ALSH03,JordanNationals2022,Jordan,United Arab Emirates,1902.189980853911
2012RUPE01,TajikistanOpen2018,Tajikistan,India,1886.8204372892503
2022OSKA03,GreenlandOpen2023,Denmark,Iceland,1838.607337412229
2022OSKA03,KalaallitNunaat2024,Denmark,Iceland,1838.607337412229
2003BRUC01,NorthernLightsOpen2018,Finland,Netherlands,1832.4395914349682
2018ADAM11,ParNutiCubing2022,Estonia,United Kingdom,1829.7061845560554
2003BRUC01,BulgarianOpen2018,Bulgaria,Netherlands,1813.1254213026239
2008RIJK01,BulgarianOpen2018,Bulgaria,Netherlands,1813.1254213026239
2009PARE02,Euro2016,Czech Republic,Spain,1809.090273936032
2007PERG01,Euro2018,Spain,Czech Republic,1809.090273936032
2016SLIM01,AlgiersSummerOpen2022,Algeria,France,1797.352407612191
2016SLIM01,BeniIsguenOpen2025,Algeria,France,1797.352407612191
2016SLIM01,SetifSpringOpen2018,Algeria,France,1797.352407612191
2016SLIM01,WinterSetifOpen2019,Algeria,France,1797.352407612191
2012LEMU01,PerryOpen2013,Mexico,USA,1779.1778731131462
2016LOPE33,RubikZamora2017,Mexico,USA,1779.1778731131462
2016LOPE33,NewZamora2019,Mexico,USA,1779.1778731131462
2018OLII01,HorseCity2019,Ukraine,Finland,1773.0581588980842
2018OLII01,HorseCity2021,Ukraine,Finland,1773.0581588980842
2014PEAR02,ZambiaCubingOpen2025,Zambia,South Africa,1754.6603293123806
2003BRUC01,PortugalOpen2014,Portugal,Netherlands,1748.0500035221928
2008RIJK01,PortugalOpen2014,Portugal,Netherlands,1748.0500035221928
2003BRUC01,MoldovaOpen2020,Moldova,Netherlands,1734.9694957141257
2023SHAK01,SriLankanNationalsFMC2024,Sri Lanka,India,1724.1496977225313
2003BRUC01,MacedoniaOpen2018,North Macedonia,Netherlands,1705.2432667651078
2018ANAS01,MoroccanNationals2024,Morocco,France,1695.5725227701914
2017ELKH01,MoroccoSummer2019,Morocco,France,1695.5725227701914
2018ANAS01,MoroccoComeback2023,Morocco,France,1695.5725227701914
2017ELKH01,MoroccoAutumn2018,Morocco,France,1695.5725227701914
2016MEZI01,BanskaBystricaOpen2023,Slovakia,France,1666.6278893168137
2005AKKE01,AthensSNFestivalCubing2019,Greece,Germany,1658.9255030866593
2015PAPA02,VCubeSpielB2022,Germany,Greece,1658.9255030866593
2015PAPA02,VCubeSpielA2022,Germany,Greece,1658.9255030866593
2008AURO01,VCUBEAthensOpen2013,Greece,Germany,1658.9255030866593
2009OHRN01,VCUBEAthensOpen2013,Greece,Germany,1658.9255030866593
2008RIJK01,AlbanianOpen2018,Albania,Netherlands,1658.0031250887275
2003BRUC01,AlbanianOpen2018,Albania,Netherlands,1658.0031250887275
2003BRUC01,AlbanianOpen2022,Albania,Netherlands,1658.0031250887275
2003BRUC01,KosovoOpen2018,Kosovo,Netherlands,1580.072124956865
2015FUSH01,SingaporeMini2019,Singapore,Indonesia,1566.0147334171693
2016DEVI02,SingaporeMarchClassics2025,Singapore,Indonesia,1566.0147334171693
2016DEVI02,SingaporeNewcomers2025,Singapore,Indonesia,1566.0147334171693
2016DEVI02,SingaporeMini2024,Singapore,Indonesia,1566.0147334171693
2013CISN01,PanamaOpen2017,Panama,Venezuela,1544.4692301654018
2013CISN01,PanamaOpenV22017,Panama,Venezuela,1544.4692301654018
2013RANG05,PanamaOpenV22017,Panama,Venezuela,1544.4692301654018
2013RANG05,PanamaOpen2017,Panama,Venezuela,1544.4692301654018
2014CHER05,KalaallitNunaat2024,Denmark,France,1527.8639268519064
2014CHER05,GreenlandOpen2023,Denmark,France,1527.8639268519064
2014CHER05,Ilulissat2024,Denmark,France,1527.8639268519064
2011MOLL01,Euro2018,Spain,United Kingdom,1520.5317647346815
2016PALC02,OdessaOpen2017,Ukraine,Germany,1503.0157160585386
2012PATE01,ParlaOpen2024,Spain,Netherlands,1492.9516224334034
2003BRUC01,Euro2008,Spain,Netherlands,1492.9516224334034
2003BRUC01,MontenegroOpen2024,Montenegro,Netherlands,1476.655998294002
2011RIGG03,LatinAmericaCubingTourChia2017,Colombia,Peru,1469.429755454396
2014CHER05,ChachyaOpen2017,Tunisia,France,1460.5065506913788
2014CHER05,IdealeNabeulOpen2019,Tunisia,France,1460.5065506913788
2008VIRO01,TunisiaSummerOpen2015,Tunisia,France,1460.5065506913788
2018SILV28,SummerKubeVilaVelha2022,Brazil,Paraguay,1454.0924568201767
2018SILV28,VilaVelhaQuiet2019,Brazil,Paraguay,1454.0924568201767
2018SILV28,CEMSaoCuboVilaVelha2025,Brazil,Paraguay,1454.0924568201767
2003BRUC01,SerbianOpen2012,Serbia,Netherlands,1441.0772146603617
2008RIJK01,SerbianOpen2012,Serbia,Netherlands,1441.0772146603617
2013BOTZ01,BigSolleNxNxNtuna2023,Sweden,Germany,1412.3741072346716
2008RIJK01,AndersLarssonMemorial2017,Sweden,Netherlands,1405.401353024172
2003BRUC01,AndersLarssonMemorial2017,Sweden,Netherlands,1405.401353024172
2012CAPA01,SpeedcubingPaphos2019,Cyprus,Romania,1398.5123265785003
2012CAPA01,NicosiaCubers2020,Cyprus,Romania,1398.5123265785003
2012CAPA01,CyprusChampionship2022,Cyprus,Romania,1398.5123265785003
2012CAPA01,CyprusWinterCup2023,Cyprus,Romania,1398.5123265785003
2011RIGG03,LatinAmericaCubingTourCochab2017,Bolivia,Peru,1343.744972971961
2012CANT02,Euro2024,Spain,Italy,1333.4480290155407
2017ALOM01,OmanOpen2023,Oman,Kuwait,1286.7355891799327
2003BRUC01,BanjaLukaCubeDay2023,Bosnia and Herzegovina,Netherlands,1281.1341818082014
2012BUBE01,MacedoniaWinter2019,North Macedonia,Switzerland,1226.6862167916659
2020BELA01,MoroccanChampionship2025,Morocco,Spain,1223.422456926602
2020BELA01,MoroccoComeback2023,Morocco,Spain,1223.422456926602
2020BELA01,MoroccanNationals2024,Morocco,Spain,1223.422456926602
2008AURO01,MontpellierOpen2010,France,Germany,1159.7742457611284
2019PREV01,RouenOpen2020,France,Germany,1159.7742457611284
2010DESJ01,CubingDaysEsslingen2020,Germany,France,1159.7742457611284
2015CLEM03,BerlinWinterCubing2020,Germany,France,1159.7742457611284
2015CLEM03,BerlinWinterCubing2019,Germany,France,1159.7742457611284
2015CLEM03,BerlinKubusProjekt2017,Germany,France,1159.7742457611284
2023HARN03,GwadaCubing2025,France,Germany,1159.7742457611284
2011TRON02,FMCUtrecht2024,Netherlands,Italy,1153.8157535255957
2011TRON02,MentalBreakdownHoorn2025,Netherlands,Italy,1153.8157535255957
2011TRON02,WestFriesOpen2022,Netherlands,Italy,1153.8157535255957
2022AASE01,OsloOpen2025,Norway,Sweden,1148.794508627526
2013WALL03,KjellerMentalBreakdown2019,Norway,Sweden,1148.794508627526
2022AASE01,LSPHverdagskubingApril2023,Norway,Sweden,1148.794508627526
2013WALL03,SkjettenMentalBreakdown2022,Norway,Sweden,1148.794508627526
2022AASE01,LSPHverdagskubingMai2023,Norway,Sweden,1148.794508627526
2022AASE01,OsloOpen2024,Norway,Sweden,1148.794508627526
2003BRUC01,CroatianOpen2011,Croatia,Netherlands,1145.120117916025
2003BRUC01,HungarianOpen2010,Hungary,Netherlands,1145.0662160608335
2003BRUC01,Euro2010,Hungary,Netherlands,1145.0662160608335
2012BUBE01,AlbanianOpen2019,Albania,Switzerland,1141.2347502507448
2009KASU01,SerbianOpen2013,Serbia,Germany,1105.0706585801404
2012RUPE01,BangladeshCubingFiesta2019,Bangladesh,India,1089.3570226117158
2012RUPE01,BangladeshCubingFiesta2017,Bangladesh,India,1089.3570226117158
2012RUPE01,DhakaSpringOpen2018,Bangladesh,India,1089.3570226117158
2015PABR01,BangladeshCubingFiesta2019,Bangladesh,India,1089.3570226117158
2014WENW01,TolongDiamMedan2018,Indonesia,Malaysia,1084.000768249529
2016DEVI02,UTMSpeedcubingOpen2023,Malaysia,Indonesia,1084.000768249529
2016DICK03,HariHariHoras4HorasFMCTourPM2024,Indonesia,Malaysia,1084.000768249529
2016DICK03,HariHariHoras5SC2024,Indonesia,Malaysia,1084.000768249529
2016DICK03,HariHariHoras5HorasFMCS2024,Indonesia,Malaysia,1084.000768249529
2016DICK03,HariHariHoras6SC2024,Indonesia,Malaysia,1084.000768249529
2017WICA02,UTMSpeedcubingOpen2023,Malaysia,Indonesia,1084.000768249529
2003BRUC01,SlovakianOpen2014,Slovakia,Netherlands,1067.3623446109225
2013ERDE02,MongoliaOpen2019,Mongolia,China,1046.5168465177353
2013ERDE02,MongoliaChampionship2019,Mongolia,China,1046.5168465177353
2013ERDE02,Mongolia2017,Mongolia,China,1046.5168465177353
2013ERDE02,Mongolia2018,Mongolia,China,1046.5168465177353
2013ERDE02,DornogoviOpen2018,Mongolia,China,1046.5168465177353
2013ERDE02,UmnugoviAutumn2018,Mongolia,China,1046.5168465177353
2019AWEK01,BrightSunOpen2023,Nigeria,Ghana,1032.158321181173
2019OWOH01,NigeriaOpen2019,Nigeria,Ghana,1032.158321181173
2019AWEK01,KingdomLifeIbadanOpen2024,Nigeria,Ghana,1032.158321181173
2019AWEK01,NigeriaOpen2019,Nigeria,Ghana,1032.158321181173
2019AWEK01,LagosOpen2022,Nigeria,Ghana,1032.158321181173
2019AWEK01,NigerianChampionship2023,Nigeria,Ghana,1032.158321181173
2019AWEK01,AbujaOpen2024,Nigeria,Ghana,1032.158321181173
2017ELEF02,CyprusWinterCup2023,Cyprus,Greece,1029.7698232299329
2017ELEF02,KollaSummerCup2023,Cyprus,Greece,1029.7698232299329
2017ELEF02,SpeedcubingPaphos2019,Cyprus,Greece,1029.7698232299329
2017ELEF02,NicosiaCubers2020,Cyprus,Greece,1029.7698232299329
2017ELEF02,CyprusCubingLeagueII2025,Cyprus,Greece,1029.7698232299329
2017ELEF02,CyprusNationals2024,Cyprus,Greece,1029.7698232299329
2017ELEF02,KollaSpringCup2024,Cyprus,Greece,1029.7698232299329
2017ELEF02,KollaWinterCup2024,Cyprus,Greece,1029.7698232299329
2017ELEF02,CyprusCubingLeagueI2025,Cyprus,Greece,1029.7698232299329
2017ELEF02,CyprusChampionship2022,Cyprus,Greece,1029.7698232299329
2003BRUC01,Euro2006,France,Netherlands,1021.2583815228537
2007OEYM01,HemMariCubikOpen2025,France,Netherlands,1021.2583815228537
2008VIRO01,Euro2020,Netherlands,France,1021.2583815228537
2009PLES01,SwisscubingCupII2019,Switzerland,Poland,1006.9846962271342
2012BUBE01,MontenegroOpen2019,Montenegro,Switzerland,988.1558810832357
2003BRUC01,SlovenianOpen2010,Slovenia,Netherlands,970.2402459786344
2009KASU01,BIHOpen2012,Bosnia and Herzegovina,Germany,965.1584617108745
2012LIFS01,MontevideoOpen2014,Uruguay,Argentina,964.2309127499052
2014BENA03,DiTellaOpen2023,Argentina,Uruguay,964.2309127499052
2012LIFS01,Charrua2014,Uruguay,Argentina,964.2309127499052
2012LIFS01,UchiFlorida2015,Uruguay,Argentina,964.2309127499052
2014CABR05,LaPlataOpen2016,Argentina,Uruguay,964.2309127499052
2018SEIT02,SummerinBishkek2025,Kyrgyzstan,Kazakhstan,962.3769888303997
2017ZHAD01,BacktoBishkek2024,Kyrgyzstan,Kazakhstan,962.3769888303997
2017AIPK01,KyrgyzstanOpen2019,Kyrgyzstan,Uzbekistan,958.6921492181809
2016VEDM01,HamburgInternational2020,Germany,United Kingdom,946.0419773488909
2016VEDM01,HamburgInternational2019,Germany,United Kingdom,946.0419773488909
2003BRUC01,Euro2012,Poland,Netherlands,939.4233099870149
2014BIZI02,SkikdaOpen2019,Algeria,Tunisia,918.9695693196741
2016LIND07,RoskildebyNight2025,Denmark,Sweden,907.590908251669
2018THIM02,SSL2Skurup2019,Sweden,Denmark,907.590908251669
2013EGDA01,NordicChampionship2018,Sweden,Denmark,907.590908251669
2013EGDA01,SSL2Skurup2019,Sweden,Denmark,907.590908251669
2013ZIRN01,FinnishFMCChampionship2022,Finland,Latvia,905.9544410497762
2014STRI01,UkrainianNationals2016,Ukraine,Poland,903.02246326223
2011TRON02,LuxembourgPiDay2020,Luxembourg,Italy,894.1605756982723
2011TRON02,LuxembourgOpen2022,Luxembourg,Italy,894.1605756982723
2017JAMS01,BBSKuwaitCubing2018,Kuwait,United Arab Emirates,891.9057608084942
2017ALSH01,BBSKuwaitCubing2018,Kuwait,United Arab Emirates,891.9057608084942
2011EDUA01,RodeoCarnivals2017,Venezuela,Colombia,844.9285774813302
2014JIME05,SinFronterasEcuador2023,Ecuador,Colombia,839.8902453573667
2007PERG01,RomanianOpen2011,Romania,Czech Republic,838.4680158317474
2007PERG01,MontenegroOpen2017,Montenegro,Czech Republic,834.6770394404125
2017BOUD03,DouvrinOpen2024,France,Belgium,831.7749119107524
2014LAFO01,BelgiumSummerOpen2017,Belgium,France,831.7749119107524
2006COLL01,BrusselsSummerOpen2008,Belgium,France,831.7749119107524
2006COLL01,BelgianOpen2009,Belgium,France,831.7749119107524
2014CHER05,BelgiumSummerOpen2017,Belgium,France,831.7749119107524
2017VOLO02,LuxembourgOpen2022,Luxembourg,France,819.3702315920259
2014ISSE01,LuxembourgOpen2022,Luxembourg,France,819.3702315920259
2017CHAM02,LuxembourgOpen2022,Luxembourg,France,819.3702315920259
2014CHER05,LuxembourgOpen2018,Luxembourg,France,819.3702315920259
2016GAMM01,MaltaOpen2024,Malta,Italy,807.0101305099486
2004NAGY01,MammutOpen2009,Hungary,Germany,797.5415144416841
2004NAGY01,HungarianOpen2008,Hungary,Germany,797.5415144416841
2004NAGY01,HungarianOpen2009,Hungary,Germany,797.5415144416841
2004CHAM01,GenevaOpen2008,Switzerland,France,786.9247487353465
2013AZNA01,GeorgiaOpen2022,Georgia,Turkey,783.7602770587449
2017AIPK01,TajikistanOpen2018,Tajikistan,Uzbekistan,762.1343713569669
2017IBRA05,TajikistanOpen2019,Tajikistan,Uzbekistan,762.1343713569669
2017AIPK01,TajikistanOpen2019,Tajikistan,Uzbekistan,762.1343713569669
2017IBRA05,TajikistanNationals2023,Tajikistan,Uzbekistan,762.1343713569669
2017IBRA05,TajikistanOpen2018,Tajikistan,Uzbekistan,762.1343713569669
2003DENN01,CzechOpen2012,Czech Republic,Netherlands,742.6686869144618
2003DENN01,CzechOpen2008,Czech Republic,Netherlands,742.6686869144618
2003DENN01,CzechOpen2013,Czech Republic,Netherlands,742.6686869144618
2003DENN01,CzechOpen2011,Czech Republic,Netherlands,742.6686869144618
2003DENN01,CzechOpen2009,Czech Republic,Netherlands,742.6686869144618
2007PERG01,SerbianOpen2013,Serbia,Czech Republic,742.2127001561824
2007PERG01,SerbianOpen2016,Serbia,Czech Republic,742.2127001561824
2009KASU01,SlovakianOpen2014,Slovakia,Germany,716.9654089731695
2011KUMA01,NepaliNationals2025,Nepal,India,707.3683859541886
2016KANG02,FMChaletSG2023,Singapore,Malaysia,704.6313376738942
2016KANG02,NTUWelcome2023,Singapore,Malaysia,704.6313376738942
2016KANG02,FMCSingapore2022,Singapore,Malaysia,704.6313376738942
2014WENW01,FMChaletSG2023,Singapore,Malaysia,704.6313376738942
2014WENW01,SingaporeMax2023,Singapore,Malaysia,704.6313376738942
2015QUAN03,SingaporeCubingMayday2025,Singapore,Malaysia,704.6313376738942
2015QUAN03,SingaporeMidApril2025,Singapore,Malaysia,704.6313376738942
2014WENW01,SGMarineParade2023,Singapore,Malaysia,704.6313376738942
2015QUAN03,SingaporeSkewbyMarch2025,Singapore,Malaysia,704.6313376738942
2014WENW01,MYHMSingaporeChampionship2024,Singapore,Malaysia,704.6313376738942
2014WENW01,SingaporeMasters2023,Singapore,Malaysia,704.6313376738942
2014WENW01,SingaporeChampionship2025,Singapore,Malaysia,704.6313376738942
2018YIKL01,SingaporeCubingMayday2025,Singapore,Malaysia,704.6313376738942
2018YIKL01,SingaporeFreeze2024,Singapore,Malaysia,704.6313376738942
2014WENW01,NTUOpen2019,Singapore,Malaysia,704.6313376738942
2014WENW01,SingaporeMini2019,Singapore,Malaysia,704.6313376738942
2015QUAN03,PleaseNoTipsSGJune2025,Singapore,Malaysia,704.6313376738942
2016KANG02,MentalBreakdownSingapore2024,Singapore,Malaysia,704.6313376738942
2015QUAN03,SingaporeMegalandJuly2025,Singapore,Malaysia,704.6313376738942
2015QUAN03,SingaporeMarchClassics2025,Singapore,Malaysia,704.6313376738942
2016KANG02,SingaporeChampionship2025,Singapore,Malaysia,704.6313376738942
2022YANJ02,CecilSingaporePlayoffs2024,Singapore,Malaysia,704.6313376738942
2022YANJ02,DontDNFMarchSingapore2025,Singapore,Malaysia,704.6313376738942
2018YIKL01,SGSmallandSidesFeb2025,Singapore,Malaysia,704.6313376738942
2016KANG02,MYHMSingaporeChampionship2024,Singapore,Malaysia,704.6313376738942
2016KANG02,MayMBLDMadnessSingapore2023,Singapore,Malaysia,704.6313376738942
2014WENW01,SundaySilenceSingapore2022,Singapore,Malaysia,704.6313376738942
2010MOFF02,MinxOpen2014,Belgium,Denmark,698.502290452796
2010MOFF02,MinxOpen2013,Belgium,Denmark,698.502290452796
2010MOFF02,ZuneOpen2012,Belgium,Denmark,698.502290452796
2010RONK01,TktkWorkdayCubingI2023,Estonia,Finland,698.2811390023902
2008PLAC01,MontenegroOpen2017,Montenegro,Slovakia,660.4101038710199
2019VADD01,LaosChampionship2024,Laos,Cambodia,652.5618427983003
2007PERG01,BanjaLukaOpen2017,Bosnia and Herzegovina,Czech Republic,649.9874298149476
2007PERG01,BosniaandHerzegovinaOpen2016,Bosnia and Herzegovina,Czech Republic,649.9874298149476
2015MANS04,Euro2020,Netherlands,United Kingdom,596.2923148667999
2009YOSH01,EdinburghOpen2013,United Kingdom,Netherlands,596.2923148667999
2012CAPA01,MacedoniaOpen2018,North Macedonia,Romania,542.5589253750625
2007PERG01,CroatianOpen2017,Croatia,Czech Republic,536.0210027698059
2007PERG01,OsijekOpen2016,Croatia,Czech Republic,536.0210027698059
2007PERG01,CroatianOpen2016,Croatia,Czech Republic,536.0210027698059
2007PERG01,CroatianOpen2014,Croatia,Czech Republic,536.0210027698059
2007PERG01,OsijekOpen2017,Croatia,Czech Republic,536.0210027698059
2017DUMM01,BacktoGeneva2025,Switzerland,Italy,532.4110476486424
2020TOMA01,SwisscubingCupI2023,Switzerland,Italy,532.4110476486424
2020TOMA01,TicinoOpen2023,Switzerland,Italy,532.4110476486424
2020TOMA01,LuganoBigBlind2024,Switzerland,Italy,532.4110476486424
2020TOMA01,BellinzonaOpen2024,Switzerland,Italy,532.4110476486424
2008PLAC01,BosniaandHerzegovinaOpen2016,Bosnia and Herzegovina,Slovakia,521.4276496889026
2008PLAC01,BanjaLukaOpen2017,Bosnia and Herzegovina,Slovakia,521.4276496889026
2021WALK02,LakeConstanceCubing2022,Germany,Switzerland,519.7645082927173
2021WALK02,FrozenLakeConstance2023,Germany,Switzerland,519.7645082927173
2021WALK02,SouthGermany2023,Germany,Switzerland,519.7645082927173
2017KLOS01,TeublitzOpen2024,Germany,Switzerland,519.7645082927173
2021WALK02,RheinNeckarMentalBreakdown2023,Germany,Switzerland,519.7645082927173
2009KORB01,SwissScienceOpen2015,Switzerland,Germany,519.7645082927173
2021WALK02,CubinginHD2024,Germany,Switzerland,519.7645082927173
2008PLAC01,SerbianOpen2015,Serbia,Slovakia,507.4555059115279
2008PLAC01,SerbianOpen2016,Serbia,Slovakia,507.4555059115279
2006BUUS01,Euro2020,Netherlands,Denmark,506.6058979979565
2012GOOD02,ZeelandOpen2016,Netherlands,Denmark,506.6058979979565
2012GOOD02,ZeelandOpen2013,Netherlands,Denmark,506.6058979979565
2010OMUL01,BackiPetrovacOpen2018,Serbia,Slovenia,505.9743853276826
2008BARA01,MontenegroOpen2017,Montenegro,Hungary,491.2275681648474
2008VARG01,MontenegroOpen2017,Montenegro,Hungary,491.2275681648474
2014FIEC01,TirolOpen2019,Austria,Germany,487.3822601662087
2009KASU01,AustrianOpen2014,Austria,Germany,487.3822601662087
2009KASU01,ViennaCubeDay2019,Austria,Germany,487.3822601662087
2009KASU01,VorarlbergOpen2019,Austria,Germany,487.3822601662087
2019HEID03,LangensteinCityBlindOpen2025,Austria,Germany,487.3822601662087
2009KASU01,ViennaOpen2022,Austria,Germany,487.3822601662087
2009KASU01,AustrianBigCube2013,Austria,Germany,487.3822601662087
2009KASU01,AustrianOpen2019,Austria,Germany,487.3822601662087
2009KASU01,ArgoOpen2013,Austria,Germany,487.3822601662087
2009KASU01,AustrianOpen2017,Austria,Germany,487.3822601662087
2009KASU01,AustrianOpen2011,Austria,Germany,487.3822601662087
2009KASU01,ViennaOpen2016,Austria,Germany,487.3822601662087
2009KASU01,AustrianOpen2010,Austria,Germany,487.3822601662087
2009KASU01,AustrianOpen2012,Austria,Germany,487.3822601662087
2017GLOD01,TirolOpen2019,Austria,Germany,487.3822601662087
